Time,Flow,Pressure,Fase-insp-exp,Volume
65.3,-26.538653,-0.001338,-1,0.381583
65.32,-38.422695,0.003909,-1,0.368776
65.34,-44.144642,0.003909,-1,0.354061
65.36,-52.067337,0.003909,-1,0.336705
65.38,-56.028684,0.003909,-1,0.318029
65.4,-64.831678,0.003909,-1,0.296418
65.42,-72.314223,-0.001338,-1,0.272313
65.44,-78.476319,0.003909,-1,0.246155
65.46,-89.039912,-0.001338,-1,0.216475
65.48,-96.522457,0.003909,-1,0.184301
65.5,-102.244404,-0.001338,-1,0.150219
65.52,-102.684553,0.003909,-1,0.115991
65.54,-105.325452,0.003909,-1,0.080882
65.56,-104.445152,0.003909,-1,0.046067
65.58,-107.96635,-0.001338,-1,0.010079
65.6,-104.885302,0.003909,-1,-0.024883
65.62,-107.5262,0.003909,-1,-0.060725
65.64,-106.205751,-0.001338,-1,-0.096127
65.66,-103.124703,0.003909,-1,-0.130502
65.68,-100.923955,0.003909,-1,-0.164143
65.7,-96.082308,0.003909,-1,-0.196171
65.72,-94.761859,0.003909,-1,-0.227758
65.74,-90.800511,0.003909,-1,-0.258025
65.76,-89.039912,0.003909,-1,-0.287705
65.78,-84.638415,0.003909,-1,-0.315918
65.8,-81.997517,0.003909,-1,-0.34325
65.82,-77.59602,0.003909,-1,-0.369116
65.84,-74.514972,0.003909,-1,-0.393954
65.86,-70.113475,0.003909,-1,-0.417325
65.88,-65.271828,-0.001338,-1,-0.439082
65.9,-63.071079,0.003909,-1,-0.460106
65.92,-58.229433,0.003909,-1,-0.479516
65.94,-51.627187,-0.001338,-1,-0.496725
65.96,-46.34539,0.003909,-1,-0.512173
65.98,-43.704492,0.003909,-1,-0.526742
66,-41.063594,0.003909,-1,-0.540429
66.02,-36.221947,0.003909,-1,-0.552503
66.04,-31.82045,0.003909,-1,-0.56311
66.06,-26.538653,0.003909,-1,-0.571956
66.08,-26.098504,-0.001338,-1,-0.580656
66.1,-23.017456,0.003909,-1,-0.588328
66.12,-20.376557,0.003909,-1,-0.595121
66.14,-16.85536,0.003909,-1,-0.600739
66.16,-4.971317,0.003909,-1,-0.602396
66.18,0.310479,0.003909,-1,-0.602293
66.2,-0.129671,0.003909,-1,-0.602336
66.22,-0.129671,0.003909,-1,-0.602379
66.24,-0.129671,-0.001338,1,-0.602422
66.26,0.310479,0.003909,1,-0.602319
66.28,1.190779,0.003909,1,-0.601922
66.3,12.634671,0.003909,1,-0.59771
66.32,27.159612,0.003909,1,-0.588657
66.34,31.120959,0.003909,1,-0.578284
66.36,35.962606,-0.001338,1,-0.566296
66.38,42.564852,0.003909,1,-0.552108
66.4,47.846648,-0.001338,1,-0.536159
66.42,52.248145,0.003909,1,-0.518743
66.44,57.529942,0.003909,1,-0.499566
66.46,61.491289,0.003909,1,-0.479069
66.48,67.213235,0.003909,1,-0.456665
66.5,70.294283,0.003909,1,-0.433233
66.52,72.054882,0.003909,1,-0.409215
66.54,76.456379,0.003909,1,-0.383729
66.56,78.216978,-0.001338,1,-0.357657
66.58,82.618475,0.003909,1,-0.330118
66.6,79.537427,0.003909,1,-0.303605
66.62,81.738176,0.003909,1,-0.276359
66.64,80.417727,0.003909,1,-0.249553
66.66,78.657128,0.003909,1,-0.223334
66.68,78.216978,0.003909,1,-0.197262
66.7,75.57608,0.003909,1,-0.17207
66.72,75.13593,0.003909,1,-0.147024
66.74,73.815481,-0.001338,1,-0.122419
66.76,72.054882,-0.001338,1,-0.098401
66.78,70.734433,0.003909,1,-0.074823
66.8,70.734433,-0.001338,1,-0.051245
66.82,71.174583,0.003909,1,-0.02752
66.84,69.854134,0.003909,1,-0.004235
66.86,68.533685,0.003909,1,0.018609
66.88,67.213235,-0.001338,1,0.041014
66.9,64.132187,0.003909,1,0.062391
66.92,62.371589,-0.001338,1,0.083182
66.94,58.850391,0.003909,1,0.102799
66.96,57.089792,0.003909,1,0.121828
66.98,55.769343,-0.001338,1,0.140418
67,54.008744,0.003909,1,0.158421
67.02,51.367846,0.003909,1,0.175544
67.04,49.167097,0.003909,1,0.191933
67.06,46.966349,0.003909,1,0.207588
67.08,45.20575,0.003909,1,0.222657
67.1,42.564852,0.003909,1,0.236845
67.12,41.244402,0.003909,1,0.250593
67.14,38.163354,0.003909,1,0.263314
67.16,33.321708,0.003909,1,0.274422
67.18,29.80051,0.003909,1,0.284355
67.2,26.279312,0.003909,1,0.293115
67.22,24.518713,0.003909,1,0.301288
67.24,24.078564,0.003909,1,0.309314
67.26,23.198264,0.003909,1,0.317047
67.28,21.877815,0.003909,1,0.324339
67.3,18.796767,0.003909,1,0.330605
67.32,17.036168,0.003909,1,0.336284
67.34,15.275569,0.003909,1,0.341376
67.36,13.95512,0.003909,1,0.346027
67.38,13.074821,-0.001338,1,0.350386
67.4,13.074821,-0.001338,1,0.354744
67.42,14.83542,0.003909,1,0.359689
67.44,16.596019,0.003909,1,0.365221
67.46,17.916468,0.003909,1,0.371193
67.48,16.155869,0.003909,1,0.376578
67.5,11.314222,0.003909,1,0.38035
67.52,6.472575,0.003909,1,0.382507
67.54,2.511228,0.003909,1,0.383344
67.56,1.630928,0.003909,1,0.383888
67.58,2.511228,-0.001338,1,0.384725
67.6,1.630928,0.003909,1,0.385269
67.62,-0.129671,0.003909,1,0.385226
67.64,-0.129671,0.003909,1,0.385182
67.66,-0.129671,-0.001338,1,0.385139
67.68,-0.129671,0.003909,1,0.385096
67.7,-0.129671,0.003909,1,0.385053
67.72,0.310479,0.003909,1,0.385156
67.74,-0.129671,0.003909,1,0.385113
67.76,-0.129671,0.003909,1,0.38507
67.78,0.310479,-0.001338,1,0.385173
67.8,-0.129671,0.003909,-1,0.38513
67.82,-0.129671,0.003909,-1,0.385087
67.84,-0.129671,-0.001338,-1,0.385044
67.86,-0.129671,0.003909,-1,0.385
67.88,-0.129671,0.003909,-1,0.384957
67.9,-0.129671,0.003909,-1,0.384914
67.92,-0.129671,0.003909,-1,0.384871
67.94,-0.129671,0.003909,-1,0.384827
67.96,-4.971317,0.003909,-1,0.38317
67.98,-23.017456,0.003909,-1,0.375498
68,-26.538653,0.003909,-1,0.366652
68.02,-44.144642,0.003909,-1,0.351937
68.04,-58.229433,-0.001338,-1,0.332527
68.06,-65.711978,-0.001338,-1,0.310623
68.08,-76.71572,-0.001338,-1,0.285051
68.1,-80.236918,0.003909,-1,0.258305
68.12,-92.12096,0.003909,-1,0.227598
68.14,-94.761859,0.003909,-1,0.196011
68.16,-97.842907,0.003909,-1,0.163397
68.18,-101.364104,0.003909,-1,0.129609
68.2,-101.804254,0.003909,-1,0.095674
68.22,-102.244404,0.003909,-1,0.061593
68.24,-100.923955,0.003909,-1,0.027951
68.26,-104.885302,0.003909,-1,-0.007011
68.28,-101.364104,0.003909,-1,-0.040799
68.3,-101.364104,0.003909,-1,-0.074587
68.32,-99.603505,0.003909,-1,-0.107788
68.34,-99.163356,0.003909,-1,-0.140842
68.36,-94.321709,0.003909,-1,-0.172283
68.38,-95.642158,0.003909,-1,-0.204164
68.4,-90.800511,0.003909,-1,-0.23443
68.42,-88.159613,0.003909,-1,-0.263817
68.44,-88.159613,-0.001338,-1,-0.293203
68.46,-85.518715,0.003909,-1,-0.32171
68.48,-80.677068,0.003909,-1,-0.348602
68.5,-80.677068,0.003909,-1,-0.375494
68.52,-76.71572,0.003909,-1,-0.401066
68.54,-75.835421,0.003909,-1,-0.426345
68.56,-70.113475,0.003909,-1,-0.449716
68.58,-66.592277,0.003909,-1,-0.471913
68.6,-60.870331,0.003909,-1,-0.492203
68.62,-51.627187,0.003909,-1,-0.509413
68.64,-46.78554,0.003909,-1,-0.525008
68.66,-44.144642,0.003909,-1,-0.539723
68.68,-38.862845,0.003909,-1,-0.552677
68.7,-34.901498,0.003909,-1,-0.564311
68.72,-32.700749,0.003909,-1,-0.575211
68.74,-29.619701,0.003909,-1,-0.585084
68.76,-26.098504,0.003909,-1,-0.593784
68.78,-26.978803,0.003909,-1,-0.602777
68.8,-26.098504,0.003909,-1,-0.611476
68.82,-26.538653,0.003909,-1,-0.620322
68.84,13.95512,0.003909,-1,-0.615671
68.86,-0.129671,-0.001338,-1,-0.615714
68.88,-0.129671,-0.001338,-1,-0.615757
68.9,0.310479,0.003909,-1,-0.615654
68.92,0.310479,0.003909,-1,-0.61555
68.94,-0.129671,0.003909,-1,-0.615593
68.96,-0.129671,0.003909,-1,-0.615637
68.98,-0.129671,0.003909,-1,-0.61568
69,-0.129671,0.003909,1,-0.615723
69.02,0.310479,0.003909,1,-0.61562
69.04,6.472575,-0.001338,1,-0.613462
69.06,31.120959,0.003909,1,-0.603088
69.08,33.761857,0.003909,1,-0.591834
69.1,39.923953,0.003909,1,-0.578526
69.12,47.846648,0.003909,1,-0.562578
69.14,53.568594,0.003909,1,-0.544721
69.16,58.850391,0.003909,1,-0.525105
69.18,65.012487,0.003909,1,-0.503434
69.2,68.093535,0.003909,1,-0.480736
69.22,72.935182,0.003909,1,-0.456424
69.24,74.255631,0.003909,1,-0.431672
69.26,75.57608,-0.001338,1,-0.40648
69.28,77.336679,0.003909,1,-0.380701
69.3,78.657128,0.003909,1,-0.354482
69.32,78.216978,-0.001338,1,-0.32841
69.34,78.216978,0.003909,1,-0.302338
69.36,75.13593,0.003909,1,-0.277292
69.38,73.815481,-0.001338,1,-0.252687
69.4,70.734433,0.003909,1,-0.229109
69.42,69.413984,-0.001338,1,-0.205971
69.44,67.213235,0.003909,1,-0.183567
69.46,65.892786,0.003909,1,-0.161602
69.48,65.012487,0.003909,1,-0.139932
69.5,64.132187,0.003909,1,-0.118554
69.52,63.692038,0.003909,1,-0.097323
69.54,62.811738,0.003909,1,-0.076386
69.56,63.692038,-0.001338,1,-0.055156
69.58,63.251888,-0.001338,1,-0.034072
69.6,62.811738,0.003909,1,-0.013134
69.62,63.692038,0.003909,1,0.008096
69.64,63.251888,0.003909,1,0.02918
69.66,62.371589,-0.001338,1,0.049971
69.68,62.811738,0.003909,1,0.070908
69.7,60.17084,0.003909,1,0.090965
69.72,57.529942,0.003909,1,0.110142
69.74,53.128445,0.003909,1,0.127851
69.76,51.367846,0.003909,1,0.144974
69.78,47.846648,0.003909,1,0.160923
69.8,44.32545,0.003909,1,0.175698
69.82,40.364103,0.003909,1,0.189153
69.84,38.163354,0.003909,1,0.201874
69.86,35.522456,0.003909,1,0.213714
69.88,32.881558,0.003909,1,0.224675
69.9,29.80051,0.003909,1,0.234608
69.92,28.039911,0.003909,1,0.243955
69.94,27.599761,0.003909,1,0.253155
69.96,28.039911,0.003909,1,0.262502
69.98,28.039911,0.003909,1,0.271848
70,28.480061,0.003909,1,0.281342
70.02,28.480061,0.003909,1,0.290835
70.04,26.719462,-0.001338,1,0.299742
70.06,22.758115,0.003909,1,0.307328
70.08,20.557366,0.003909,1,0.31418
70.1,17.036168,0.003909,1,0.319859
70.12,16.596019,0.003909,1,0.325391
70.14,15.275569,0.003909,1,0.330483
70.16,14.83542,0.003909,1,0.335428
70.18,15.715719,0.003909,1,0.340666
70.2,15.275569,0.003909,1,0.345758
70.22,16.596019,0.003909,1,0.35129
70.24,18.796767,0.003909,1,0.357556
70.26,19.677067,0.003909,1,0.364115
70.28,20.557366,0.003909,1,0.370967
70.3,-15.97506,0.003909,1,0.365642
70.32,-5.411467,0.003909,1,0.363838
70.34,1.190779,0.003909,1,0.364235
70.36,0.750629,-0.001338,1,0.364486
70.38,0.310479,0.003909,1,0.364589
70.4,-0.129671,0.003909,1,0.364546
70.42,0.310479,0.003909,1,0.364649
70.44,0.310479,0.003909,1,0.364753
70.46,0.310479,0.003909,-1,0.364856
70.48,0.310479,0.003909,-1,0.36496
70.5,-0.129671,0.003909,-1,0.364917
70.52,0.310479,0.003909,-1,0.36502
70.54,-0.129671,0.003909,-1,0.364977
70.56,0.310479,-0.001338,-1,0.36508
70.58,-0.129671,-0.001338,-1,0.365037
70.6,-0.56982,0.003909,-1,0.364847
70.62,0.310479,0.003909,-1,0.364951
70.64,-1.890269,0.003909,-1,0.364321
70.66,-20.376557,0.003909,-1,0.357528
70.68,-33.581049,0.003909,-1,0.346335
70.7,-43.704492,0.003909,-1,0.331767
70.72,-52.947636,0.003909,-1,0.314117
70.74,-61.310481,0.003909,-1,0.29368
70.76,-69.233175,0.003909,-1,0.270603
70.78,-74.514972,0.003909,-1,0.245764
70.8,-78.03617,0.003909,-1,0.219752
70.82,-82.877816,0.003909,-1,0.192126
70.84,-84.198266,0.003909,-1,0.16406
70.86,-81.997517,0.003909,-1,0.136728
70.88,-89.039912,0.003909,-1,0.107048
70.9,-90.360362,0.003909,-1,0.076928
70.92,-93.881559,0.003909,-1,0.045634
70.94,-94.761859,0.003909,-1,0.014047
70.96,-94.321709,0.003909,-1,-0.017394
70.98,-94.761859,0.003909,-1,-0.048981
71,-95.202008,0.003909,-1,-0.080715
71.02,-95.202008,0.003909,-1,-0.112449
71.04,-94.321709,-0.001338,-1,-0.14389
71.06,-93.881559,0.003909,-1,-0.175184
71.08,-90.360362,0.003909,-1,-0.205304
71.1,-89.039912,0.003909,-1,-0.234984
71.12,-87.279314,0.003909,-1,-0.264077
71.14,-85.958864,0.003909,-1,-0.29273
71.16,-86.399014,0.003909,-1,-0.321529
71.18,-83.317966,0.003909,-1,-0.349302
71.2,-80.236918,0.003909,-1,-0.376048
71.22,-80.236918,0.003909,-1,-0.402793
71.24,-76.275571,-0.001338,-1,-0.428219
71.26,-72.754373,0.003909,-1,-0.45247
71.28,-68.352876,0.003909,-1,-0.475254
71.3,-64.391528,0.003909,-1,-0.496718
71.32,-59.109732,0.003909,-1,-0.516421
71.34,-53.387786,0.003909,-1,-0.534217
71.36,-48.105989,0.003909,-1,-0.550253
71.38,-45.024941,0.003909,-1,-0.565261
71.4,-40.183294,-0.001338,-1,-0.578655
71.42,-35.781797,0.003909,-1,-0.590583
71.44,-32.2606,-0.001338,-1,-0.601336
71.46,-27.859102,0.003909,-1,-0.610623
71.48,-23.017456,0.003909,-1,-0.618295
71.5,-21.697006,0.003909,-1,-0.625527
71.52,-18.175809,0.003909,-1,-0.631586
71.54,-15.53491,0.003909,-1,-0.636764
71.56,-14.214461,0.003909,-1,-0.641503
71.58,9.553623,0.003909,-1,-0.638318
71.6,-0.56982,0.003909,-1,-0.638508
71.62,0.310479,0.003909,-1,-0.638404
71.64,0.310479,0.003909,-1,-0.638301
71.66,-0.129671,0.003909,-1,-0.638344
71.68,0.310479,0.003909,-1,-0.638241
71.7,-0.129671,0.003909,-1,-0.638284
71.72,0.310479,0.003909,-1,-0.63818
71.74,-0.129671,0.003909,1,-0.638224
71.76,2.071078,0.003909,1,-0.637533
71.78,32.881558,0.003909,1,-0.626573
71.8,41.684552,0.003909,1,-0.612678
71.82,50.487546,0.003909,1,-0.595849
71.84,58.850391,0.003909,1,-0.576232
71.86,63.692038,-0.001338,1,-0.555001
71.88,70.294283,0.003909,1,-0.53157
71.9,76.01623,0.003909,1,-0.506231
71.92,83.058625,0.003909,1,-0.478545
71.94,85.699523,-0.001338,1,-0.449978
71.96,90.10102,0.003909,1,-0.419945
71.98,93.182068,0.003909,1,-0.388884
72,92.741919,0.003909,1,-0.35797
72.02,94.502518,-0.001338,1,-0.326469
72.04,95.822967,0.003909,1,-0.294528
72.06,96.263116,0.003909,1,-0.26244
72.08,95.382817,0.003909,1,-0.230646
72.1,92.741919,0.003909,1,-0.199732
72.12,90.98132,0.003909,1,-0.169405
72.14,90.10102,-0.001338,1,-0.139371
72.16,87.900272,0.003909,1,-0.110071
72.18,86.579823,0.003909,1,-0.081211
72.2,82.618475,-0.001338,1,-0.053672
72.22,79.097278,0.003909,1,-0.027306
72.24,77.336679,-0.001338,1,-0.001527
72.26,72.935182,-0.001338,1,0.022784
72.28,71.174583,0.003909,1,0.046509
72.3,67.653385,0.003909,1,0.06906
72.32,64.132187,0.003909,1,0.090438
72.34,61.491289,0.003909,1,0.110935
72.36,57.970091,0.003909,1,0.130258
72.38,55.329193,-0.001338,1,0.148701
72.4,54.448894,0.003909,1,0.166851
72.42,54.448894,-0.001338,1,0.185001
72.44,51.367846,0.003909,1,0.202123
72.46,46.966349,0.003909,1,0.217779
72.48,43.445151,0.003909,1,0.23226
72.5,39.923953,0.003909,1,0.245568
72.52,34.642157,-0.001338,1,0.257116
72.54,30.680809,0.003909,1,0.267343
72.56,26.719462,0.003909,1,0.276249
72.58,22.317965,0.003909,1,0.283689
72.6,22.317965,0.003909,1,0.291128
72.62,24.078564,0.003909,1,0.299154
72.64,25.399013,0.003909,1,0.30762
72.66,23.198264,0.003909,1,0.315353
72.68,19.236917,-0.001338,1,0.321765
72.7,14.39527,0.003909,1,0.326564
72.72,9.993773,0.003909,1,0.329895
72.74,7.352875,0.003909,1,0.332346
72.76,7.793024,0.003909,1,0.334944
72.78,10.874072,0.003909,1,0.338568
72.8,16.155869,0.003909,1,0.343954
72.82,-17.735659,0.003909,1,0.338042
72.84,-0.56982,0.003909,1,0.337852
72.86,2.511228,0.003909,1,0.338689
72.88,0.310479,0.003909,1,0.338792
72.9,0.310479,0.003909,1,0.338896
72.92,0.310479,-0.001338,1,0.338999
72.94,-0.129671,-0.001338,1,0.338956
72.96,-0.129671,0.003909,1,0.338913
72.98,0.310479,0.003909,1,0.339017
73,-0.129671,0.003909,-1,0.338973
73.02,0.310479,0.003909,-1,0.339077
73.04,-0.129671,-0.001338,-1,0.339034
73.06,-0.129671,0.003909,-1,0.33899
73.08,-0.129671,0.003909,-1,0.338947
73.1,-6.291766,0.003909,-1,0.33685
73.12,-20.376557,-0.001338,-1,0.330058
73.14,-22.577306,0.003909,-1,0.322532
73.16,-35.781797,0.003909,-1,0.310605
73.18,-45.024941,-0.001338,-1,0.295596
73.2,-50.746887,0.003909,-1,0.278681
73.22,-57.789283,0.003909,-1,0.259418
73.24,-71.874074,-0.001338,-1,0.23546
73.26,-82.437667,0.003909,-1,0.20798
73.28,-81.557367,0.003909,-1,0.180795
73.3,-86.839164,0.003909,-1,0.151848
73.32,-92.12096,0.003909,-1,0.121141
73.34,-91.240661,0.003909,-1,0.090728
73.36,-93.441409,0.003909,-1,0.059581
73.38,-95.202008,-0.001338,-1,0.027846
73.4,-96.962607,0.003909,-1,-0.004474
73.42,-94.321709,0.003909,-1,-0.035915
73.44,-95.642158,0.003909,-1,-0.067796
73.46,-93.00126,0.003909,-1,-0.098796
73.48,-95.642158,0.003909,-1,-0.130677
73.5,-93.881559,0.003909,-1,-0.161971
73.52,-93.00126,0.003909,-1,-0.192971
73.54,-88.599763,0.003909,-1,-0.222504
73.56,-88.159613,0.003909,-1,-0.251891
73.58,-84.638415,-0.001338,-1,-0.280104
73.6,-85.958864,0.003909,-1,-0.308757
73.62,-85.518715,0.003909,-1,-0.337263
73.64,-83.317966,-0.001338,-1,-0.365036
73.66,-81.117218,0.003909,-1,-0.392075
73.68,-79.796768,0.003909,-1,-0.418674
73.7,-77.59602,0.003909,-1,-0.444539
73.72,-75.395271,0.003909,-1,-0.469671
73.74,-70.113475,0.003909,-1,-0.493042
73.76,-64.391528,0.003909,-1,-0.514506
73.78,-60.870331,0.003909,-1,-0.534796
73.8,-53.387786,0.003909,-1,-0.552592
73.82,-47.22569,0.003909,-1,-0.568334
73.84,-41.943893,0.003909,-1,-0.582315
73.86,-37.542396,0.003909,-1,-0.594829
73.88,-34.021198,0.003909,-1,-0.606169
73.9,-30.94015,0.003909,-1,-0.616483
73.92,-28.739402,0.003909,-1,-0.626063
73.94,-26.098504,0.003909,-1,-0.634762
73.96,-23.457605,0.003909,-1,-0.642581
73.98,-24.337905,0.003909,-1,-0.650694
74,-23.017456,0.003909,-1,-0.658366
74.02,-23.457605,0.003909,-1,-0.666186
74.04,11.754372,-0.001338,-1,-0.662267
74.06,-4.531168,-0.001338,-1,-0.663778
74.08,0.310479,0.003909,-1,-0.663674
74.1,0.750629,0.003909,-1,-0.663424
74.12,0.310479,0.003909,-1,-0.663321
74.14,-0.129671,0.003909,-1,-0.663364
74.16,-0.129671,-0.001338,-1,-0.663407
74.18,-0.129671,0.003909,-1,-0.66345
74.2,-0.129671,0.003909,1,-0.663494
74.22,0.310479,0.003909,1,-0.66339
74.24,0.310479,-0.001338,1,-0.663287
74.26,0.750629,-0.001338,1,-0.663036
74.28,14.39527,0.003909,1,-0.658238
74.3,32.001258,0.003909,1,-0.647571
74.32,37.283055,0.003909,1,-0.635143
74.34,42.564852,0.003909,1,-0.620955
74.36,50.047397,0.003909,1,-0.604272
74.38,54.448894,0.003909,1,-0.586123
74.4,58.850391,0.003909,1,-0.566506
74.42,64.132187,0.003909,1,-0.545129
74.44,71.174583,0.003909,1,-0.521404
74.46,76.01623,0.003909,1,-0.496065
74.48,78.657128,0.003909,1,-0.469846
74.5,82.618475,0.003909,1,-0.442306
74.52,85.699523,0.003909,1,-0.41374
74.54,89.220721,0.003909,1,-0.384
74.56,89.220721,0.003909,1,-0.354259
74.58,90.10102,0.003909,1,-0.324226
74.6,90.54117,0.003909,1,-0.294045
74.62,90.54117,-0.001338,1,-0.263865
74.64,90.10102,0.003909,1,-0.233831
74.66,89.660871,0.003909,1,-0.203944
74.68,87.019972,0.003909,1,-0.174938
74.7,84.819224,0.003909,1,-0.146665
74.72,82.618475,0.003909,1,-0.119125
74.74,80.417727,-0.001338,1,-0.092319
74.76,76.896529,0.003909,1,-0.066687
74.78,73.815481,0.003909,1,-0.042082
74.8,70.294283,0.003909,1,-0.01865
74.82,66.332936,0.003909,1,0.003461
74.84,66.332936,0.003909,1,0.025571
74.86,63.251888,-0.001338,1,0.046655
74.88,61.051139,0.003909,1,0.067006
74.9,61.491289,0.003909,1,0.087503
74.92,59.73069,0.003909,1,0.107413
74.94,57.970091,0.003909,1,0.126737
74.96,56.209493,0.003909,1,0.145473
74.98,53.128445,0.003909,1,0.163182
75,48.726948,0.003909,1,0.179425
75.02,45.6459,0.003909,1,0.19464
75.04,42.564852,-0.001338,1,0.208828
75.06,40.364103,0.003909,1,0.222283
75.08,37.283055,0.003909,1,0.234711
75.1,32.881558,0.003909,1,0.245671
75.12,28.92021,0.003909,1,0.255311
75.14,26.719462,0.003909,1,0.264218
75.16,23.198264,-0.001338,1,0.271951
75.18,20.557366,0.003909,1,0.278803
75.2,20.117216,0.003909,1,0.285509
75.22,23.198264,-0.001338,1,0.293242
75.24,25.399013,-0.001338,1,0.301708
75.26,28.480061,0.003909,1,0.311201
75.28,26.719462,0.003909,1,0.320108
75.3,-12.013713,0.003909,-1,0.316103
75.32,-9.372814,0.003909,-1,0.312979
75.34,-0.129671,0.003909,-1,0.312936
75.36,0.750629,0.003909,-1,0.313186
75.38,-0.129671,0.003909,-1,0.313143
75.4,-0.129671,-0.001338,-1,0.313099
75.42,0.310479,0.003909,-1,0.313203
75.44,-0.129671,0.003909,-1,0.31316
75.46,-0.129671,0.003909,-1,0.313116
75.48,-0.129671,0.003909,-1,0.313073
75.5,-0.129671,0.003909,-1,0.31303
75.52,0.310479,0.003909,-1,0.313134
75.54,-0.129671,0.003909,-1,0.31309
75.56,-0.129671,0.003909,-1,0.313047
75.58,-0.129671,0.003909,-1,0.313004
75.6,-0.129671,0.003909,-1,0.312961
75.62,-7.172066,0.003909,-1,0.31057
75.64,-33.140899,-0.001338,-1,0.299523
75.66,-37.982546,0.003909,-1,0.286862
75.68,-44.144642,0.003909,-1,0.272147
75.7,-51.187037,0.003909,-1,0.255085
75.72,-56.468834,0.003909,-1,0.236262
75.74,-61.75063,0.003909,-1,0.215678
75.76,-69.673325,0.003909,-1,0.192454
75.78,-76.71572,0.003909,-1,0.166882
75.8,-80.236918,0.003909,-1,0.140136
75.82,-83.758116,0.003909,-1,0.112217
75.84,-83.758116,-0.001338,-1,0.084298
75.86,-85.518715,0.003909,-1,0.055791
75.88,-88.159613,-0.001338,-1,0.026405
75.9,-89.920212,0.003909,-1,-0.003568
75.92,-93.00126,0.003909,-1,-0.034569
75.94,-94.761859,-0.001338,-1,-0.066156
75.96,-94.321709,0.003909,-1,-0.097597
75.98,-93.881559,0.003909,-1,-0.128891
76,-92.56111,0.003909,-1,-0.159744
76.02,-91.680811,0.003909,-1,-0.190305
76.04,-90.360362,0.003909,-1,-0.220425
76.06,-90.800511,0.003909,-1,-0.250692
76.08,-90.800511,0.003909,-1,-0.280958
76.1,-88.599763,0.003909,-1,-0.310492
76.12,-87.279314,0.003909,-1,-0.339585
76.14,-86.399014,-0.001338,-1,-0.368384
76.16,-83.317966,0.003909,-1,-0.396157
76.18,-81.117218,0.003909,-1,-0.423196
76.2,-82.437667,0.003909,-1,-0.450675
76.22,-78.03617,0.003909,-1,-0.476687
76.24,-76.275571,-0.001338,-1,-0.502113
76.26,-70.553624,0.003909,-1,-0.52563
76.28,-66.592277,0.003909,-1,-0.547828
76.3,-61.310481,-0.001338,-1,-0.568265
76.32,-55.148385,0.003909,-1,-0.586648
76.34,-49.866588,0.003909,-1,-0.60327
76.36,-45.024941,-0.001338,-1,-0.618278
76.38,-40.183294,0.003909,-1,-0.631672
76.4,-35.781797,0.003909,-1,-0.6436
76.42,-31.82045,0.003909,-1,-0.654207
76.44,-27.859102,-0.001338,-1,-0.663493
76.46,-25.658354,-0.001338,-1,-0.672046
76.48,-23.897755,0.003909,-1,-0.680012
76.5,-23.017456,0.003909,-1,-0.687684
76.52,-19.056108,0.003909,-1,-0.694036
76.54,-6.731916,0.003909,-1,-0.69628
76.56,0.750629,0.003909,-1,-0.69603
76.58,-0.129671,0.003909,-1,-0.696073
76.6,-0.129671,0.003909,-1,-0.696116
76.62,-0.129671,0.003909,-1,-0.69616
76.64,-0.129671,0.003909,-1,-0.696203
76.66,-0.129671,0.003909,-1,-0.696246
76.68,-0.129671,0.003909,1,-0.696289
76.7,0.310479,0.003909,1,-0.696186
76.72,0.310479,0.003909,1,-0.696082
76.74,1.190779,0.003909,1,-0.695685
76.76,13.514971,-0.001338,1,-0.69118
76.78,29.80051,0.003909,1,-0.681247
76.8,34.202007,0.003909,1,-0.669846
76.82,39.043654,0.003909,1,-0.656832
76.84,46.086049,-0.001338,1,-0.64147
76.86,51.367846,0.003909,1,-0.624347
76.88,56.649642,0.003909,1,-0.605464
76.9,63.251888,0.003909,1,-0.58438
76.92,68.093535,0.003909,1,-0.561682
76.94,72.495032,-0.001338,1,-0.537517
76.96,73.375331,0.003909,1,-0.513059
76.98,78.657128,0.003909,1,-0.486839
77,82.178326,0.003909,1,-0.459447
77.02,87.019972,0.003909,1,-0.43044
77.04,84.819224,0.003909,1,-0.402167
77.06,88.340422,0.003909,1,-0.37272
77.08,87.900272,0.003909,1,-0.34342
77.1,87.900272,0.003909,1,-0.31412
77.12,87.460122,0.003909,1,-0.284967
77.14,86.139673,-0.001338,1,-0.256253
77.16,83.938925,0.003909,1,-0.228274
77.18,80.857877,0.003909,1,-0.201321
77.2,79.097278,0.003909,1,-0.174955
77.22,75.13593,0.003909,1,-0.14991
77.24,73.375331,0.003909,1,-0.125452
77.26,70.734433,0.003909,1,-0.101873
77.28,68.533685,0.003909,1,-0.079029
77.3,67.213235,0.003909,1,-0.056624
77.32,63.692038,0.003909,1,-0.035394
77.34,61.931439,0.003909,1,-0.01475
77.36,59.290541,0.003909,1,0.005014
77.38,57.529942,0.003909,1,0.02419
77.4,56.649642,0.003909,1,0.043073
77.42,54.889044,0.003909,1,0.06137
77.44,51.807996,0.003909,1,0.078639
77.46,50.047397,0.003909,1,0.095322
77.48,47.846648,0.003909,1,0.11127
77.5,45.6459,0.003909,1,0.126486
77.52,42.564852,-0.001338,1,0.140674
77.54,40.364103,0.003909,1,0.154129
77.56,38.163354,0.003909,1,0.16685
77.58,36.402756,0.003909,1,0.178984
77.6,35.522456,0.003909,1,0.190825
77.62,33.321708,-0.001338,1,0.201932
